SP,lat,lon,seafloor_depth_m,max_amplitude,mean_envelope,mean_inst_freq_hz,mean_cosine_phase,fault_likelihood,horizon_1_depth_m,horizon_2_depth_m,horizon_3_depth_m
155,39.77358605,-71.58930915,696.0,5.737087784869166,0.2768053235967322,81.71949459690585,-0.008557601169565878,0.20689655172413793,757.5,793.5,826.5000000000001
155,39.77358605,-71.58930915,695.25,5.544558269053032,0.27191875936007914,81.49211682536456,-0.008043275604549172,0.22285714285714286,757.5,793.5,826.5000000000001
155,39.77358605,-71.58930915,695.25,5.438685113232584,0.2739676643349501,81.26453663264017,-0.0038487256090067247,0.18857142857142858,757.5,793.5,826.5000000000001
155,39.77358605,-71.58930915,695.25,5.661906860194327,0.27771614416821344,80.35332721160239,-0.00847431876210872,0.21142857142857144,757.5,793.5,826.5000000000001
156,39.77348583,-71.5894085,695.25,5.907356105307979,0.2800297212211877,81.3379299677162,-0.007348693902149217,0.22857142857142856,756.7500000000001,793.5,826.5000000000001
156,39.77348583,-71.5894085,695.25,6.069193450663423,0.2814440615874648,81.46106645086608,-0.008500784940939232,0.24571428571428572,756.7500000000001,793.5,826.5000000000001
156,39.77348583,-71.5894085,695.25,6.0625181701648625,0.28365111315227126,82.43622915145535,-0.014501414090800715,0.22988505747126436,756.7500000000001,793.5,825.75
156,39.77348583,-71.5894085,694.5,6.002156408478104,0.28471734099441437,81.96903908276173,-0.004998501713004885,0.2342857142857143,756.7500000000001,793.5,825.75
157,39.77338982,-71.58951608,694.5,6.0225907771662754,0.2870208689057637,81.05841080075139,-0.0068386500130559105,0.24571428571428572,756.7500000000001,792.75,825.75
157,39.77338982,-71.58951608,694.5,6.01963432951303,0.28860888435586934,81.5062287299149,-0.01590835215473311,0.2742857142857143,756.7500000000001,792.75,825.75
157,39.77338982,-71.58951608,694.5,5.979865288401375,0.2862321591186757,82.63665063016464,-0.018637665961407344,0.2571428571428571,756.0,792.75,825.75
157,39.77338982,-71.58951608,694.5,6.049847181158816,0.2848668180629671,81.51803402867107,-0.014802363574980743,0.24,756.0,792.75,825.75
157,39.77338982,-71.58951608,694.5,6.127333733121628,0.2862512785385331,81.97222182948055,-0.013891157138527184,0.2057142857142857,756.0,792.75,825.75
158,39.77328833,-71.58961752,693.75,6.020147416704927,0.2891190968235348,83.78262790299993,-0.010664367796302431,0.23863636363636365,756.0,792.0,825.75
158,39.77328833,-71.58961752,693.75,5.949454403360206,0.2918954489679616,86.27375163384094,-0.00799727422110503,0.25,756.0,792.0,825.75
158,39.77328833,-71.58961752,693.0,6.114742356643523,0.29591054120520355,82.43292329570926,-0.005083483520557706,0.2247191011235955,755.2500000000001,791.25,826.5000000000001
158,39.77328833,-71.58961752,693.0,6.307250889337274,0.29952149560278896,83.31712272371152,0.0018695088979408033,0.2247191011235955,754.5,791.25,826.5000000000001
159,39.77319075,-71.58972398,693.0,6.125010418941076,0.29873776943148594,81.50612271575288,-0.001511650636443534,0.2303370786516854,754.5,791.25,826.5000000000001
159,39.77319075,-71.58972398,693.0,5.890926863807988,0.2978766838916429,81.27384427145253,-0.004524920769547153,0.21910112359550563,754.5,791.25,826.5000000000001
